jml_lantai,ruangan,luas (m2),harga
2,5,78.89,610000
3,4,92.99,1254550
3,1,38.34,690120
4,2,49.73,556976
0,2,48.05,322896
1,3,65.66,886500
2,1,36.13,853390.6
1,3,59.84,529374.56
0,1,24,224900
3,2,57.32,504416
2,2,31.92,309000
2,3,58.53,447754
4,3,55.4,570620
4,2,50.1,393285
0,2,50.37,488000
0,3,51,569000
1,4,72.14,468837.86
2,4,60,408000
3,3,71.34,518641.8
3,2,35.51,400907.9
1,4,107,855000
8,4,112,1499000
3,2,63,850000
1,2,47.06,432952
0,2,34.78,379000
0,3,65,728000
7,3,65.38,1240000
1,2,39.31,428479
2,2,33,414000
8,4,112,1579000
2,3,63.71,630000
3,4,77.7,660450
2,2,52.6,531260
0,3,51,569000
0,2,46.33,415000
4,2,50.14,561568
2,2,48,550000
2,3,64.02,486552
2,3,71.5,482000
3,2,34.74,429000
0,4,94.5,1340000
4,3,67.7,655756
4,3,68.84,699000
1,3,46.7,359590
3,3,61.45,460875
3,3,48.64,355072
5,4,76,583000
2,2,52,404745
0,4,77.51,457000
3,3,81.75,981000
5,3,79.97,980000
0,2,50.37,497777
6,3,44.94,440412
2,1,29,290000
3,3,66.86,486072.2
1,3,65.5,481000
2,2,53.7,1050000
7,3,84.32,1096160
3,2,37,574000
6,4,116.83,1883065.94
2,3,86.24,991760
6,4,82.81,712166
4,4,104,969000
1,3,45.5,355000
2,3,58.2,616920
9,1,29.75,446250
0,3,84.65,821105
0,2,44.5,328000
3,1,40.17,389747
4,3,62.6,575920
1,3,73.9,480000
3,4,97.8,665040
4,2,50,628000
1,2,41.5,336000
0,1,33.76,399000
4,2,51.2,479000
5,2,47,399000
3,2,45.59,419000
2,5,131.36,1100000
4,3,46.05,524000
4,3,60.3,403650
3,3,64.97,448000
1,2,58,499000
8,3,51.32,692820
0,3,66.35,477654
1,2,50.7,389000
7,4,109.84,834784
3,4,82.61,710446
1,3,48.5,530000
3,2,51.88,410000
3,3,51.46,535000
1,5,132.09,1512720
0,4,91,591000
3,2,50.12,486164
10,1,28,399999
1,3,71.26,538802.56
0,1,30,230000
0,3,58.23,573542.21
3,4,63,1574937
1,2,52.01,374400
0,3,64,659000
0,3,78.8,551521.2
2,3,67.89,488808
5,2,36,559000
5,2,42.6,399000
2,2,38.02,286000
3,2,48.18,435150
3,4,107,1878000
1,4,105.11,977523
0,4,107,1180000
4,2,29.3,399000
8,4,133.45,2630000
1,1,27.92,561750.4
1,2,32,444800
4,1,50.33,679455
4,2,62.84,628400
5,4,71.3,628000
5,3,58.6,460010
0,6,90,715000
0,2,40.53,354638
2,3,62.64,449128.8
1,1,28.08,505440
1,5,102,1207500
0,4,105.9,1006050
4,1,29.75,416500
3,2,34.53,429000
2,5,115,2188800
1,3,70,839000
2,2,36,414000
0,1,26.12,248140
7,2,47.18,452928
2,2,47.5,390000
3,1,25.23,350697
5,3,69,540000
2,2,39.09,348878.25
2,2,47.68,401000
3,1,31,299000
1,3,64.85,579000
3,5,103.05,752265
4,4,82.61,718707
2,3,69.45,491011.5
0,4,92,496800
2,2,46,355000
0,5,107,689000
2,3,52.74,750000
7,6,225.35,5633750
2,2,35.68,385344
2,4,82.61,677402
0,2,45,350000
1,2,38,312900
1,4,71.3,566835
5,4,92.5,748000
1,2,39.62,297268.86
2,3,50.71,569000
1,3,64.4,463680
1,6,162.2,892100
1,2,36.68,385000
4,2,32,425000
5,3,63.9,691485
1,2,48.1,335257
3,3,67,647000
0,1,32.21,400000
6,4,85.6,744285
0,4,91,591000
1,3,67.99,594395
0,1,26.7,293700
4,3,84.81,890000
1,3,65,453000
10,3,66,1049000
1,2,63.68,1135000
1,2,43.7,615000
2,1,32.9,437570
0,3,59,379000
5,2,55.5,489000
1,4,114.72,790000
3,4,84.17,729000
1,4,82.49,651671
1,2,41.04,368949.6
3,3,67.99,713895
4,3,68.65,439360
3,1,29.22,602516.4
1,2,31.65,297000
4,3,58.5,415350
1,1,35,420000
3,2,38.33,276742.6
3,2,67.89,543120
1,3,94.34,1084910
1,1,31.9,414700
4,2,45,504000
9,4,91.45,832195
1,4,88.48,579544
3,4,73.4,572520
1,3,80,944000
3,2,39.96,469000
0,3,61.7,454112
4,5,109.02,948474
0,2,47.3,361845
0,2,42,368000
6,4,116.83,1883065
2,3,61.26,526836
3,2,54.5,348100
1,2,33.76,252525
3,2,31.46,339999
1,3,73.8,439110
0,4,110,849000
4,3,66.67,679250.63
2,3,73,985000
7,4,99.52,905632
1,1,23,280000
3,2,36.49,348480
0,3,62.61,688522.17
1,2,40.16,331000
1,3,61.95,449137
2,2,50.99,480572
1,3,53.84,559000
2,2,42.47,411959
2,4,82.61,702185
6,2,38.6,446200
4,3,77.36,599540
2,3,65.41,456234.75
1,3,65.43,634671
1,2,50,709000
1,3,55,496000
0,4,103.55,674000
5,2,40.3,635000
4,3,57.81,529000
6,5,103.24,1240000
2,4,80,681745
3,2,48.4,435116
2,2,49.57,644410
1,2,46.15,330895.5
3,3,61.06,488720
1,3,52.92,458000
4,3,68.06,530868
4,2,59.62,775060
2,2,50.14,541512
2,3,55.58,439082
0,1,36.99,303318
2,3,57.17,405907
1,3,63.55,425785
5,4,69.38,458000
4,3,61.54,453549.8
0,4,79.4,684500
0,3,56.77,378613
6,3,60.22,539000
3,3,64.55,485416
0,3,52.03,373000
5,3,55.79,349000
1,3,54,398000
1,3,65,634671
3,1,33.61,447013
0,2,37.7,360000
4,2,41.04,377568
5,4,72.05,548091
0,2,34.76,378000
3,3,63.2,658000
4,2,47.56,522684
2,2,36.59,385000
2,4,83.06,542000
3,2,42.54,499000
0,1,29.07,230000
4,3,50.31,1260000
1,3,75.55,967040
1,2,31.5,299000
4,2,45,504000
1,5,126.69,1007185.5
5,4,57.5,795000
3,2,37,351000
3,3,68.08,643544
4,2,35.51,397108
2,2,53.5,850000
1,3,54.52,447000
5,2,50.4,593000
3,2,52.01,399000
1,3,80.72,1896920
1,2,43.7,610000
4,2,46.5,483600
0,3,60,589000
4,4,105.27,2558061
1,2,41.87,530000
1,4,77.98,899000
1,3,60,630000
4,2,20.41,357000
4,3,66.02,1650000
1,3,99,605000
1,3,83.2,707200
1,4,88.83,759300
2,3,78.66,556126.2
3,3,68.73,515475
2,2,46.73,414000
3,2,49.73,547030
1,3,45.43,355000
2,4,85.78,729130
7,1,34.06,493870
4,3,66,718178
8,2,44.07,604170
5,5,104.57,930673
1,4,63.71,458712
3,2,44.25,409000
3,2,63.48,825240
5,1,31.97,447580
8,4,82.81,728728
1,4,63.71,458712
3,3,61.26,490080
2,3,50.62,495000
5,1,29.3,389000
2,3,64.99,505853
3,2,51,448500
0,4,74.9,621670
5,3,62.73,500168
8,2,44.99,448775
2,2,45,565000
1,1,33.91,457785
4,2,45.32,409000
3,2,60.06,480480
0,2,50.24,497777
1,3,65.18,441299
1,3,56.1,454410
0,2,33,394700
3,1,18.7,325500
3,1,34.9,652630
3,2,42.39,429600
2,2,40.7,320000
4,3,63.6,635000
3,2,39,369000
1,3,97.3,1400400
1,2,36,329900
4,3,55.44,582750
2,3,67.83,691866
2,2,50,730000
0,2,43.75,434000
1,2,53.59,964620
2,2,44.26,399000
1,3,57,402000
3,3,57.57,499000
0,2,39.62,450000
4,4,88.59,636000
0,1,25.64,297424
3,3,57.91,453692
6,5,143.33,2720403
2,2,38.48,284752
5,4,76.96,600288
4,3,51.2,363520
3,3,54.75,585825
1,4,98.13,693779.1
8,1,33.78,489810
4,1,27.44,384160
1,3,71.34,399000
3,3,61.06,488480
4,3,66.7,449000
1,3,65.41,456234.75
0,3,53,535000
1,1,30.28,295300
6,4,116.83,1883065.94
4,3,68.65,439360
3,4,97.8,665040
5,3,127.9,1600000
1,5,126.69,1007185
2,2,49.09,510536
6,2,38.6,446200
2,1,34.46,372857.2
5,1,29.07,363400
2,1,18.6,325500
2,1,26.39,530966.8
1,2,41.11,399000
0,4,67.5,529875
0,1,25.61,243295
3,2,42.41,441064
1,3,79.01,932318
4,2,40.73,880582.6
3,1,31,289000
2,3,68,636863
3,2,38.16,277423.2
1,5,170,1720000
3,2,36.79,450000
4,2,47,399000
5,4,73.3,811539.3
2,2,38.33,276742.6
5,3,71,950000
2,4,93,1099000
6,1,34,580000
1,4,125.62,858000
1,2,35.47,323337
2,1,25.53,603018.6
4,2,35.43,272811
1,3,53,455000
1,2,41,322000
2,2,47.28,730000
1,4,58.62,540000
3,3,49.03,354000
1,3,55.99,599093
0,2,35.38,340000
3,2,51.86,539344
2,3,64.31,457500
2,4,92.93,1254555
0,2,50.2,477379
2,3,58,460288
7,3,67.69,527982
1,2,45,500000
2,3,50.19,539000
1,2,51,424000
2,2,40.99,449000
3,2,44.06,384990
2,3,55.63,595000
1,3,50.09,467196
3,2,37,277401
0,2,51.91,315000
2,2,115.5,2367750
3,1,17.3,224727
3,2,55.58,444640
4,3,84.32,1054000
1,3,65.94,441798
0,1,30,260000
0,2,53.05,344825
0,3,75.55,967040
6,4,83.79,712215
10,4,108,1456000
0,2,55.56,444480
5,3,63.6,635000
2,3,80.14,743165.47
1,3,48,415000
1,2,46.21,586867
0,2,50.1,378255
1,2,43.64,418944
0,4,107,1180000
2,2,47.06,403600
5,2,47.18,443492
3,3,67.92,469900
0,5,193.59,1500000
7,3,68.06,531726
3,2,48.39,342117.3
2,3,71.4,449820
2,4,98,2200000
1,2,45.5,355000
1,1,30.36,353000
1,3,50.7,394000
0,2,39.44,486295
4,3,56,390000
3,2,33.6,377328
1,3,67.93,692886
2,1,38.98,347896
2,3,63.3,1320090
4,3,59.84,535568
1,3,45.5,355000
6,3,53.96,496432
1,2,48.34,435060
1,2,44,615000
3,4,121.15,835935
0,2,40,358000
8,1,27.67,401215
3,3,72.6,494709.94
2,1,27.96,320000
0,3,55.2,519000
1,3,63.5,449000
4,3,55.4,570620
4,4,82.61,710446
2,5,126.69,1007185
5,2,40.3,639300
2,4,80.46,699000
2,3,65.41,456234.75
0,2,36,272099
5,2,44.6,460103
2,4,82.61,702185
1,2,43.83,403236
1,4,57.19,525000
1,4,83.2,707200
1,4,111.87,1802400
4,3,70,599990
0,2,38,359000
1,2,39.69,550000
1,3,60.35,539471
4,2,45.2,470080
3,2,34.71,378686.1
5,3,65.59,531000
3,4,97,880000
3,3,41.04,252000
0,3,55.24,393122
4,3,54.33,394617
1,3,62,589000
0,3,62.16,483880
5,4,66.5,844550
1,3,47,535000
0,5,222.8,3700000
0,3,53.35,357445
4,3,94.53,992565
1,4,87.49,691171
5,3,62.49,889000
5,2,47.02,441988
3,2,44,395000
0,2,36.01,275000
3,4,67,499000
1,1,41.04,368949.6
1,1,34.45,447850
2,2,37.23,479894.7
1,3,56.34,379876
9,4,91.01,795427
4,2,45,504000
3,3,69.25,499000
5,4,124.61,1495320
2,2,48.37,341975.9
2,4,98.13,723218.1
1,3,74.5,970000
0,4,98.21,684523.7
1,3,78.89,844123
4,2,36.01,269000
2,4,60,418800
2,1,17.3,224727
2,2,50,359000
0,3,65,359000
2,4,72.34,745102
7,4,98,1650000
1,3,85,922000
0,2,44.5,379000
0,2,40,312986
1,3,75.55,967040
2,2,40.02,599000
1,1,30.33,716394.6
9,4,91.45,832195
2,2,54.52,348000
1,1,28.75,451375
2,3,64.06,526537
1,2,50.41,334414
1,3,68.91,605200
2,5,140.01,1442103
3,2,50.1,393285
4,2,44.06,395000
3,4,61.89,445608
8,1,28.32,431795
1,3,52.02,440000
0,3,54,470000
1,5,95.56,795000
1,3,78,647400
1,2,45.57,399000
5,3,61.81,741720
5,1,36,810000
0,3,53.11,464713
4,3,66,718178
0,3,61.86,494880
4,2,31.37,425000
2,1,50.36,649644
2,3,56.37,399180
0,3,62.8,462836
6,4,83.32,571500
1,1,33.91,457785
0,2,35.31,349569
3,5,153.77,1314734
2,3,63.05,445763.5
0,3,54.18,470000
0,3,60.39,405820.8
0,1,28.24,398194
2,2,35,315000
3,1,20.03,210000
2,3,47.5,435000
0,2,39.75,273082.5
0,2,47.51,522610
4,3,48,409000
4,2,50,629000
0,3,65.43,634671
3,3,49.13,440000
0,2,31.8,239000
0,3,55.17,373754
5,1,28,419000
3,4,96.85,880000
3,2,29.28,292000
4,1,31,244000
4,3,53.96,491036
3,3,67.18,474962.6
3,2,46,365000
8,2,36.2,325000
3,2,36,459000
0,3,68.06,483226
1,3,48.72,355656
3,3,67.89,509175
3,3,67.82,528996
0,2,26.09,340000
3,3,72.1,679000
3,4,78.28,790628
2,3,51,569000
2,2,68.07,530946
2,5,78.89,610000
4,3,75,1169000
7,1,31.88,462260
1,2,38.29,261137.8
2,2,37.05,297560
2,4,82.61,702185
3,2,31.06,455000
0,2,48,492031
6,4,66.54,790000
1,3,55.96,400114
0,4,84.76,711984
5,2,36.5,543000
2,3,56,465000
3,3,67.74,718044
2,3,66.45,637920
4,2,50.1,393285
2,4,67.72,648656
3,2,45.12,426000
3,3,64.6,568480
2,2,42.5,584000
6,3,60.35,499552
0,2,38.49,325000
1,4,108,953300
1,3,56.13,374121
3,3,57.6,486720
3,4,91.74,869000
0,2,51,569000
4,2,59.51,1405626.2
4,3,51.5,428000
5,3,55.2,509000
7,2,43.98,422208
1,3,55.61,494000
3,3,61.51,516069
4,3,61.09,488720
3,2,59.95,899000
1,2,41.11,399000
3,5,122.01,2366000
5,3,72.56,870720
7,2,37.7,459000
1,5,109.02,904866
5,2,32.21,380078
5,4,73.35,572130
2,2,53.7,1050000
10,4,107,1464000
0,4,91,690000
4,2,30,275000
4,2,38.86,379000
9,3,67.52,514776
1,3,83.43,984474
8,1,40.62,588990
1,3,57.6,460800
3,3,50.21,588000
2,4,60.12,403000
1,1,34,515000
2,2,38.09,275009.8
3,3,63.4,437460
6,4,70,999999
1,2,42,520000
1,4,83.2,707200
1,3,110.64,990228
0,1,31.69,222000
0,4,76,541000
2,3,48.1,435000
5,2,33,459999
0,3,57.6,420480
0,3,60,599000
2,3,52,454000
4,3,50.16,450938
2,2,52.16,1069000
3,2,48.65,659000
1,2,61.29,695642
7,3,45.5,519000
5,1,35.5,528950
0,3,51,455000
2,3,72.3,491720.83
4,4,82.61,718707
5,3,61.08,488640
1,3,58.5,447525
4,3,75.76,749000
0,3,62.27,426436
2,5,121.07,1331770
1,3,57.5,449000
3,2,31.83,299000
3,3,58.5,459225
7,3,63.84,599500
0,2,225,1200000
4,2,57.32,510148
0,3,64.57,510103
0,2,56.2,769940
1,2,42,321567
1,4,87.3,2200000
3,2,31.46,484490
4,2,32.87,354996
6,4,150,2279000
2,4,112.37,699250
1,1,29.8,414000
2,4,84.42,810298
1,2,43.89,630000
2,1,21.88,179000
4,2,35.27,349000
3,2,52.06,536218
2,3,65.41,456234.75
3,4,82.61,710446
1,3,57.84,456622
6,4,68.57,1284000
0,1,34.2,229140
1,2,50,679000
2,3,66.32,498726.4
1,4,87.5,1270000
3,1,34,495000
4,3,54.03,416031
3,2,34.5,466500
1,3,58.53,447754
1,2,33.72,274000
1,3,60,456000
2,2,40.09,364819
1,3,58.28,412700
0,3,49.42,459606
2,2,46.65,390000
1,3,65.41,456234.75
0,1,33.03,525177
3,1,26,487920
7,3,55.48,540000
1,4,60,402000
1,3,51.41,454881
3,3,68.63,435800
9,2,48.44,513464
0,1,29.01,341400
3,3,69.45,491011.5
1,3,76.5,549000
7,4,150.85,2182000
0,4,87.72,1175448
5,3,66,717000
1,2,50,679000
1,5,165.53,1500000
1,1,25.72,192977
2,5,78.89,610000.36
5,2,38.4,835000
5,2,50,392500
1,2,34.46,365965
4,3,74.77,1239686.6
0,1,43.46,331704
2,5,1007185,1007185
3,3,74.8,897600
1,4,108,1436400
4,2,41.43,895716.6
0,3,70,629300
0,3,71.4,477654
0,4,71.7,494730
2,2,28,447000
2,1,25.98,522717.6
2,1,17.3,224727
1,3,68.5,990000
0,5,92,496800
2,2,49,850000
5,2,51.16,470672
5,3,61.7,1227830
10,4,114,1377000
0,2,32,279000
2,3,59,425000
0,2,45.55,315283
3,3,67.02,467129.4
2,3,66.75,452900
3,2,33,412500
1,3,89.55,1850000
2,2,48.03,339572.1
4,3,62.6,575920
0,3,65.41,456234.75
0,2,43,383000
3,1,34,499000
4,1,30,430000
4,2,39.5,560900
1,3,53.83,469000
2,2,41.85,426870
2,3,50.59,657670
5,3,58.6,460010
1,5,107,849000
2,3,65,895000
1,4,104.38,970734
2,3,72.15,749000
3,1,25.23,363312
2,1,35.8,299900
0,3,82.38,696977
0,3,57,434000
1,3,56.11,399657
1,2,29,365000
0,3,61.23,489840
3,2,41,413000
6,3,68.57,1284000
3,3,50,350000
5,2,37,799000
3,5,115,2247180
2,2,52,570000
3,2,39,499000
1,2,50.34,410000
3,3,67.85,529230
8,4,81.69,751548
4,2,50.77,366559.4
1,2,41.01,369090
3,3,60.03,730000
2,4,125.46,878000
5,3,71,950000
7,4,99.52,905632
2,3,120.57,1350384
7,3,68.17,531726
3,2,35.92,335000
0,3,60.85,494279
0,2,40.5,351429
1,3,63.09,430273.8
10,3,73,510000
2,1,30.21,295000
1,3,71.1,750000
3,2,64.12,378000
5,3,59.08,410000
9,4,82.81,712166
0,4,81.01,478000
0,3,66.35,477654
2,4,91.05,495000
2,1,25.52,602782.4
5,2,44.1,463050
1,4,66,655000
3,3,66.32,498726.4
2,4,75.2,594080
2,2,41.5,625000
5,3,60.18,539000
1,5,102.31,1207500
1,3,62.88,690000
1,2,52.01,374400
3,3,77.86,739670
0,2,49,374000
0,3,64.67,504426
6,3,67.96,530088
2,3,66.08,693997
2,3,75.26,669814
2,3,52.01,480000
2,3,72.62,442982
1,2,51.5,334000
3,1,30.37,611044.4
1,3,60,600000
1,3,78,631800
2,2,41.2,334800
5,3,64.56,574584
1,2,35.03,357000
0,2,50,549000
4,1,34.46,386641
2,3,65,895000
2,4,76.56,535154.4
1,3,65.41,456234.75
1,2,33.83,402577
0,1,25.03,293100
7,3,72.19,938730
1,4,66.78,530000
3,2,37,573000
1,1,28.13,365000
0,3,68,879000
1,2,40.5,602000
1,1,28.56,420000
1,2,44.85,325476
1,3,89.55,1850000
0,3,58.43,395571.1
3,3,63.8,472120
1,3,55.99,599093
1,2,37.8,396900
1,4,80.44,836576
8,4,81.43,864900
0,2,55.47,630000
1,1,25.53,296148
3,2,42.38,432276
1,2,36,329000
0,3,52.8,632000
1,3,66.86,459328.2
4,5,156.11,3122200
2,2,27.83,344000
0,2,33.2,479000
0,2,48.83,683000
1,3,60.39,411859.8
2,3,67.82,705328
1,4,125.62,898000
1,4,80,669000
5,1,36.97,295760
1,2,56.1,403920
2,1,29,345000
3,1,29,429000
9,4,107.77,1509000
1,2,38.09,265487.3
1,3,60.09,510765
7,3,68.91,795000
1,2,50,679000
2,1,25.36,428584
0,3,50.76,569000
2,2,46,669000
1,2,55.52,619048
3,3,55.87,1229000
2,3,58.6,448290
4,3,58.6,460010
4,2,86.82,2050688.4
1,1,30.7,218500
2,3,55,499000
4,4,89,829000
1,3,57,568000
3,2,40.78,383332
1,1,21.98,157633
0,2,47.4,362610
1,2,41,378000
0,3,64.34,690000
2,2,50.1,383265
1,3,69.56,576395.02
1,3,66.5,590000
1,2,46.88,431296
0,2,40.36,359204
2,2,39.02,314890
1,3,50.5,369000
2,3,74.04,409099
2,2,50.1,383265
4,2,36.5,540000
0,2,46,400000
4,1,32.87,354996
2,4,76.17,531000
3,1,32.31,650077.2
6,2,41.5,475000
1,3,72,854000
1,4,126,858000
5,2,40.06,469000
1,3,67.13,451113.6
0,2,51.96,351769.2
2,2,46,565000
3,3,77.86,739670
1,3,69,749000
1,3,65.43,634671
3,2,47,649000
2,3,64.28,591376
0,3,61.15,489200
3,3,52.03,436000
0,2,55.56,444480
4,3,71.45,519441.5
0,3,52,430000
4,3,58.6,460010
3,3,67,647000
1,2,54.7,320000
3,3,60,462000
2,3,51,569000
1,4,68.29,749150
0,2,47.09,449000
3,2,39.33,559000
3,2,39.31,412755
3,2,51.16,465556
0,3,64,627000
0,3,63.65,550564
1,2,48.18,399894
4,1,32.31,452340
4,2,33.44,345000
1,3,66.16,629100
0,1,26.7,293700
3,1,34,484000
5,3,63.05,899000
0,2,42.68,390522
8,3,76.77,721638
1,1,28.51,256000
7,1,35.25,511125
4,5,104.11,1051870
2,3,57.44,649000
1,3,124,2602950
1,1,26.17,539625.4
0,4,108.33,1029135
1,2,41.04,368949.6
0,2,50,620000
0,4,91,592000
1,3,49,459500
0,2,42.68,390522
0,4,101.47,429205
0,4,174.77,1104737
1,3,78,631800
0,2,43.02,330120
6,4,90,893999
1,3,56.33,374129
1,1,29.5,275000
4,3,68.4,573000
5,4,78.91,548000
3,2,48.35,435150
1,3,57.91,484000
4,2,50.05,393285
2,1,27.86,264670
4,1,29.4,291060
1,2,42.23,372000
1,1,26.01,272000
1,1,32.73,456000
3,2,30,240000
0,3,48,399000
4,3,61.26,526836
0,5,95.2,795000
3,2,55.08,435000
1,2,41.04,368949.6
3,1,40.17,447062
4,3,58.5,459225
2,3,55.83,399184.5
3,5,103.05,752265
5,2,70.9,921700
6,4,70.11,999999
2,3,60,1100000
2,3,51,569000
0,2,48,720000
1,2,37.02,275099
2,2,45.2,319100
1,2,46.21,586867
2,4,91.47,674133.9
1,1,34.55,535525
0,3,54,470000
2,2,39.75,285007.5
4,3,57.16,771660
3,2,40,299000
1,2,34,399000
0,4,105.9,1006050
4,3,56.14,439000
2,4,79.5,679000
1,3,65,639000
2,4,93,1299000
1,2,49.05,415500
2,2,36.2,312500
2,2,44,659999
4,6,112,2300000
2,4,98,2199000
2,2,59,470000
2,3,72.85,799000
1,3,57,684000
3,3,61.8,616000
4,2,38.55,442939.5
5,4,62,685000
5,2,35.43,369000
1,2,45.23,394525.7
0,5,107,777000
3,4,75.2,624160
1,3,72.15,699999
5,3,61.59,599000
0,2,49.5,620000
1,3,58.7,449055
3,2,41,366000
4,2,29.3,399000
1,3,50.7,394000
2,3,60.12,408456
2,3,58.5,447525
4,3,68.73,449800
1,5,110.8,952880
6,2,33.87,508050
1,2,36.88,555000
2,3,57.81,519000
2,3,52.99,405373.5
3,2,51.4,375220
9,1,30.24,453600
10,1,39.9,598500
0,4,184.21,1160379
2,2,40.15,331237.5
3,2,46,575000
1,2,37.14,299900
2,4,112.15,990000
3,4,107.53,806475
3,3,50.1,380760
0,3,48,388000
0,4,77.29,616000
2,4,99.98,929814
0,2,55.56,444480
0,4,62.54,497193
3,3,58.4,458440
1,2,49.03,341739.1
10,2,51.61,774000
8,4,95.3,1173076.29
2,2,51.32,374636
1,2,52.45,445810.5
4,3,67.63,682773.54
0,3,55.12,373875
2,3,51,435000
3,2,44.21,409000
2,2,47.06,729430
2,2,44,369000
1,2,50,679000
2,3,76,697000
3,1,32.62,433846
3,4,87.94,729902
3,2,35,410000
0,3,60.27,451700
3,4,82.61,710446
3,1,50.34,649386
2,2,58.29,440089.5
3,3,61.51,516069
4,3,66.86,486072.2
3,4,98.13,723218.1
3,2,45.16,419988
3,2,66.47,618171
1,3,57.81,519000
3,4,68.63,435800.5
2,2,40,535000
2,2,57.97,437673.5
2,3,67.83,691866
2,3,63.9,466470
2,3,53,375000
0,3,61.2,489600
3,3,55.03,456749
2,2,50.76,837540
2,3,67.55,649000
0,2,47,338000
2,3,71.4,424830
0,4,103.55,674000
1,2,37.35,560000
3,2,41.75,425850
8,3,60,676999
2,3,73.62,500616
5,3,65.38,499000
2,1,40.12,533596
1,3,60.57,454275
2,2,46.5,415000
1,3,57.4,478874
1,3,64.8,453535
1,2,57.12,485520
2,1,24.92,588610.4
4,2,32.78,354996
0,4,83.2,707200
4,1,33.11,463540
0,4,91,591000
1,2,50,382882.5
0,1,35,325000
4,3,64.81,492556
1,3,65.43,634671
5,4,76,583000
0,3,55.75,445680
8,1,28.32,431000
3,2,44,379000
2,3,82.44,682000
3,2,30,240000
1,4,71.3,513360
7,1,40.62,588990
0,2,43.36,331704
5,4,79,633900
2,3,58.43,418943.1
9,3,68.25,532350
1,3,55.11,372143
1,3,65.2,625920
4,2,33.92,758475
0,2,32,279000
1,2,45.32,483000
2,3,60.61,497002
0,2,48.13,323433.6
0,3,65.41,456234.75
4,2,48.35,435150
1,4,82.69,902000
7,2,51.16,480904
2,3,71.4,424830
1,3,62.28,499000
5,3,70,549000
2,3,60.22,519000
3,3,50,350000
2,2,33.85,335115
4,3,58.25,448525
1,1,30.17,286615
2,2,40.47,424935
4,2,43.26,397992
1,2,38.36,429000
4,4,85.78,746286
5,4,80,635000
1,3,61.74,431562.6
1,2,33.83,402577
1,2,49.56,386568
1,3,63.71,458712
5,1,29,420500
1,2,46.88,431296
1,6,159,549000
1,2,41.04,365256
0,3,63.89,569000
1,1,28.1,349000
3,2,48.18,435150
4,3,74.26,955000
6,3,67.81,528918
2,2,40.91,372281
4,2,45.1,469040
7,3,64,549000
2,2,32.98,478210
1,4,70.84,630476
4,2,34.58,420000
1,3,50.5,369000
2,1,29.12,289000
1,2,43.34,654000
1,3,53,381000
1,3,64.11,544935
7,3,55.2,519000
7,3,60,775000
0,2,39.49,386000
2,1,38.92,307468
3,3,64.81,486075
1,3,83.2,707200
1,3,65.85,441195
2,2,38.55,427519.5
2,4,73.3,898000
1,2,46.21,586867
1,3,88.6,602480
3,4,96.85,880000
2,3,73.62,500616
2,4,60.25,407659
0,2,37,299000
1,3,52.21,395896
3,2,62.3,548240
5,4,70,509000
3,3,51.03,369000
4,1,40.62,568680
0,2,43.01,349000
0,3,50.76,569000
0,1,23.04,218880
1,3,101.78,1593864
1,3,71.66,575802.43
3,2,32.87,348422
0,4,83,729000
2,3,60.18,649000
2,3,54.03,410628
2,2,46,625000
1,2,34,249000
2,4,67.45,460700
1,3,56.11,399944
3,3,70,655000
1,2,45.68,529000
0,3,66.66,799000
0,3,65,1560000
1,4,71.34,500806.8
7,4,138.92,2286000
10,4,114.1,1622000
4,2,49.09,530172
0,2,42.68,390522
1,5,156.09,874104
1,2,43.5,335000
2,2,38.09,275009.8
3,3,59.59,607807.31
2,2,45,565000
2,1,32.87,235677.9
2,3,46,389000
2,3,66.86,479386.2
2,3,57.13,378400
2,2,28.3,349000
4,3,50.16,450938
1,2,45.06,369492
6,4,98,1425000
0,4,101.47,429211
2,3,60.15,557859
1,2,52.27,512246
3,4,58,650000
2,2,36.44,297634
4,3,48.99,438521.1
5,3,68.56,959000
1,3,55,391300
1,4,95,1199997
2,2,47.38,457370
1,3,59.31,480411
6,3,81.75,1021875
0,5,175,1490000
7,1,25.16,409000
2,3,50.71,569000
2,4,75.2,594080
0,2,48.57,451701
1,2,46.86,397000
0,4,188.81,1500000
1,3,65,639000
3,3,58.4,531440
3,3,61.44,402350
3,2,48.19,501176
6,3,64.02,492954
2,6,218.56,5300000
5,3,60.9,615200
0,4,70.52,659000
1,2,48.43,638000
1,3,83.2,707200
1,3,56.6,599444
2,3,67.02,473831.4
1,1,34.85,470000
3,1,23.75,329000
6,3,59.62,669000
1,5,147.49,899000
0,3,60,599000
0,4,97,1138000
4,1,34.74,486360
1,2,50,679000
1,3,65.43,634671
3,4,74.8,557260
4,3,55.4,581700
1,4,122,522000
4,3,83.98,823011.56
0,3,64.53,462680.1
4,3,68,655000
2,2,36,555000
0,2,47,362151
1,5,107,849000
3,3,61.08,475080
3,3,112.04,1456520
1,5,105,450000
2,2,37.29,298000
0,3,65.41,456234.75
1,3,62,479000
3,2,32,305000
4,2,33.41,370851
0,3,61,599000
2,2,35,325000
5,2,45.9,481950
2,3,45.61,425000
4,1,28.75,294000
6,2,53.25,799000
3,3,54.19,647000
2,2,45.9,500000
1,2,39.27,679000
2,4,78,639600
0,4,76,541000
3,2,46,429000
0,2,53.11,400905
4,2,63.5,564500
2,1,25.3,597586
1,3,61.13,489040
0,3,49.55,376615
8,2,46.05,686145
1,3,89.55,1850000
